x, y
0.360912981455064, 13686.304589673207
7.293865905848786, 1971146.5294918683
14.398002853067048, 349495.2089281957
21.41654778887304, 180817.39344722853
28.43509272467903, 119774.5548882023
35.45363766048502, 81548.12300692064
42.386590584878746, 20661.49963270131
47.436519258202566, 27190.19146444319
54.36947218259629, 20101.88560873867
