x, y
5.565217391304348, 1.011844331641286
12.521739130434781, 1.236886632825719
19.47826086956522, 3.2741116751269037
26.434782608695652, 3.937394247038917
33.47826086956522, 5.7851099830795265
40.52173913043478, 4.197969543147208
47.391304347826086, 3.5939086294416245
52.34782608695652, 4.2453468697123515
59.391304347826086, 4.790186125211505
65.30434782608695, 4.162436548223351
