x, y
5.489114658925979, 12.419887072831308
12.542815674891147, 20.381854524096696
19.50943396226415, 1416.6432746690223
26.476052249637156, 200687.81676649707
33.529753265602324, 31318.310052438446
40.58345428156749, 2887.381713684395
47.55007256894049, 18502.3499454662
52.51378809869376, 89730.72494285637
59.567489114658926, 126136.3722037445
65.57619738751814, 177312.55824416684
